county_id,county,state,Sum Stations
48151,Fisher County,Texas,No stations reported.
48153,Floyd County,Texas,No stations reported.
48155,Foard County,Texas,No stations reported.
48157,Fort Bend County,Texas,No stations reported.
48159,Franklin County,Texas,No stations reported.
48161,Freestone County,Texas,No stations reported.
48163,Frio County,Texas,No stations reported.
48165,Gaines County,Texas,No stations reported.
48167,Galveston County,Texas,No stations reported.
48169,Garza County,Texas,No stations reported.
48171,Gillespie County,Texas,No stations reported.
48173,Glasscock County,Texas,No stations reported.
48175,Goliad County,Texas,No stations reported.
48177,Gonzales County,Texas,No stations reported.
48179,Gray County,Texas,No stations reported.
48181,Grayson County,Texas,No stations reported.
48183,Gregg County,Texas,No stations reported.
48185,Grimes County,Texas,No stations reported.
48187,Guadalupe County,Texas,No stations reported.
48189,Hale County,Texas,No stations reported.
48191,Hall County,Texas,No stations reported.
48193,Hamilton County,Texas,No stations reported.
48195,Hansford County,Texas,No stations reported.
48197,Hardeman County,Texas,No stations reported.
48199,Hardin County,Texas,No stations reported.
48201,Harris County,Texas,No stations reported.
48203,Harrison County,Texas,No stations reported.
48205,Hartley County,Texas,No stations reported.
48207,Haskell County,Texas,No stations reported.
48209,Hays County,Texas,No stations reported.
48211,Hemphill County,Texas,No stations reported.
48213,Henderson County,Texas,No stations reported.
48215,Hidalgo County,Texas,No stations reported.
48217,Hill County,Texas,No stations reported.
48219,Hockley County,Texas,No stations reported.
48221,Hood County,Texas,No stations reported.
48223,Hopkins County,Texas,No stations reported.
48225,Houston County,Texas,No stations reported.
48227,Howard County,Texas,No stations reported.
48229,Hudspeth County,Texas,No stations reported.
48231,Hunt County,Texas,No stations reported.
48233,Hutchinson County,Texas,No stations reported.
48235,Irion County,Texas,No stations reported.
48237,Jack County,Texas,No stations reported.
48239,Jackson County,Texas,No stations reported.
48241,Jasper County,Texas,No stations reported.
48243,Jeff Davis County,Texas,No stations reported.
48245,Jefferson County,Texas,No stations reported.
48247,Jim Hogg County,Texas,No stations reported.
48249,Jim Wells County,Texas,No stations reported.
48251,Johnson County,Texas,No stations reported.
48253,Jones County,Texas,No stations reported.
48255,Karnes County,Texas,No stations reported.
48257,Kaufman County,Texas,No stations reported.
48259,Kendall County,Texas,No stations reported.
48261,Kenedy County,Texas,No stations reported.
48263,Kent County,Texas,No stations reported.
48265,Kerr County,Texas,No stations reported.
48267,Kimble County,Texas,No stations reported.
48269,King County,Texas,No stations reported.
48271,Kinney County,Texas,No stations reported.
48273,Kleberg County,Texas,No stations reported.
48275,Knox County,Texas,No stations reported.
48277,Lamar County,Texas,No stations reported.
48279,Lamb County,Texas,No stations reported.
48281,Lampasas County,Texas,No stations reported.
48283,La Salle County,Texas,No stations reported.
48285,Lavaca County,Texas,No stations reported.
48287,Lee County,Texas,No stations reported.
48289,Leon County,Texas,No stations reported.
48291,Liberty County,Texas,No stations reported.
48293,Limestone County,Texas,No stations reported.
48295,Lipscomb County,Texas,No stations reported.
48297,Live Oak County,Texas,No stations reported.
48299,Llano County,Texas,No stations reported.
48301,Loving County,Texas,No stations reported.
48303,Lubbock County,Texas,No stations reported.
48305,Lynn County,Texas,No stations reported.
48307,McCulloch County,Texas,No stations reported.
48309,McLennan County,Texas,No stations reported.
48311,McMullen County,Texas,No stations reported.
48313,Madison County,Texas,No stations reported.
48315,Marion County,Texas,No stations reported.
48317,Martin County,Texas,No stations reported.
48319,Mason County,Texas,No stations reported.
48321,Matagorda County,Texas,No stations reported.
48323,Maverick County,Texas,No stations reported.
48325,Medina County,Texas,No stations reported.
48327,Menard County,Texas,No stations reported.
48329,Midland County,Texas,No stations reported.
48331,Milam County,Texas,No stations reported.
48333,Mills County,Texas,No stations reported.
48335,Mitchell County,Texas,No stations reported.
48337,Montague County,Texas,No stations reported.
48339,Montgomery County,Texas,No stations reported.
48341,Moore County,Texas,No stations reported.
48343,Morris County,Texas,No stations reported.
48345,Motley County,Texas,No stations reported.
48347,Nacogdoches County,Texas,No stations reported.
48349,Navarro County,Texas,No stations reported.
48351,Newton County,Texas,No stations reported.
48353,Nolan County,Texas,No stations reported.
48355,Nueces County,Texas,No stations reported.
48357,Ochiltree County,Texas,No stations reported.
48359,Oldham County,Texas,No stations reported.
48361,Orange County,Texas,No stations reported.
48363,Palo Pinto County,Texas,No stations reported.
48365,Panola County,Texas,No stations reported.
48367,Parker County,Texas,No stations reported.
48369,Parmer County,Texas,No stations reported.
48371,Pecos County,Texas,No stations reported.
48373,Polk County,Texas,No stations reported.
48375,Potter County,Texas,No stations reported.
48377,Presidio County,Texas,No stations reported.
48379,Rains County,Texas,No stations reported.
48381,Randall County,Texas,No stations reported.
48383,Reagan County,Texas,No stations reported.
48385,Real County,Texas,No stations reported.
48387,Red River County,Texas,No stations reported.
48389,Reeves County,Texas,No stations reported.
48391,Refugio County,Texas,No stations reported.
48393,Roberts County,Texas,No stations reported.
48395,Robertson County,Texas,No stations reported.
48397,Rockwall County,Texas,No stations reported.
48399,Runnels County,Texas,No stations reported.
48401,Rusk County,Texas,No stations reported.
48403,Sabine County,Texas,No stations reported.
48405,San Augustine County,Texas,No stations reported.
48407,San Jacinto County,Texas,No stations reported.
48409,San Patricio County,Texas,No stations reported.
48411,San Saba County,Texas,No stations reported.
48413,Schleicher County,Texas,No stations reported.
48415,Scurry County,Texas,No stations reported.
48417,Shackelford County,Texas,No stations reported.
48419,Shelby County,Texas,No stations reported.
48421,Sherman County,Texas,No stations reported.
48423,Smith County,Texas,No stations reported.
48425,Somervell County,Texas,No stations reported.
48427,Starr County,Texas,No stations reported.
48429,Stephens County,Texas,No stations reported.
48431,Sterling County,Texas,No stations reported.
48433,Stonewall County,Texas,No stations reported.
48435,Sutton County,Texas,No stations reported.
48437,Swisher County,Texas,No stations reported.
48439,Tarrant County,Texas,No stations reported.
48441,Taylor County,Texas,No stations reported.
48443,Terrell County,Texas,No stations reported.
48445,Terry County,Texas,No stations reported.
48447,Throckmorton County,Texas,No stations reported.
48449,Titus County,Texas,No stations reported.
48451,Tom Green County,Texas,No stations reported.
48453,Travis County,Texas,No stations reported.
48455,Trinity County,Texas,No stations reported.
48457,Tyler County,Texas,No stations reported.
48459,Upshur County,Texas,No stations reported.
48461,Upton County,Texas,No stations reported.
48463,Uvalde County,Texas,No stations reported.
48465,Val Verde County,Texas,No stations reported.
48467,Van Zandt County,Texas,No stations reported.
48469,Victoria County,Texas,No stations reported.
48471,Walker County,Texas,No stations reported.
48473,Waller County,Texas,No stations reported.
48475,Ward County,Texas,No stations reported.
48477,Washington County,Texas,No stations reported.
48479,Webb County,Texas,No stations reported.
48481,Wharton County,Texas,No stations reported.
48483,Wheeler County,Texas,No stations reported.
48485,Wichita County,Texas,No stations reported.
48487,Wilbarger County,Texas,No stations reported.
48489,Willacy County,Texas,No stations reported.
48491,Williamson County,Texas,No stations reported.
48493,Wilson County,Texas,No stations reported.
48495,Winkler County,Texas,No stations reported.
48497,Wise County,Texas,No stations reported.
48499,Wood County,Texas,No stations reported.
48501,Yoakum County,Texas,No stations reported.
48503,Young County,Texas,No stations reported.
48505,Zapata County,Texas,No stations reported.
48507,Zavala County,Texas,No stations reported.
49001,Beaver County,Utah,No stations reported.
49003,Box Elder County,Utah,No stations reported.
49005,Cache County,Utah,No stations reported.
49007,Carbon County,Utah,No stations reported.
49009,Daggett County,Utah,No stations reported.
49011,Davis County,Utah,No stations reported.
49013,Duchesne County,Utah,No stations reported.
49015,Emery County,Utah,No stations reported.
49017,Garfield County,Utah,No stations reported.
49019,Grand County,Utah,No stations reported.
49021,Iron County,Utah,No stations reported.
49023,Juab County,Utah,No stations reported.
49025,Kane County,Utah,No stations reported.
49027,Millard County,Utah,No stations reported.
49029,Morgan County,Utah,No stations reported.
49031,Piute County,Utah,No stations reported.
49033,Rich County,Utah,No stations reported.
49035,Salt Lake County,Utah,No stations reported.
49037,San Juan County,Utah,No stations reported.
49039,Sanpete County,Utah,No stations reported.
49041,Sevier County,Utah,No stations reported.
49043,Summit County,Utah,No stations reported.
49045,Tooele County,Utah,No stations reported.
49047,Uintah County,Utah,No stations reported.
49049,Utah County,Utah,No stations reported.
49051,Wasatch County,Utah,No stations reported.
49053,Washington County,Utah,No stations reported.
49055,Wayne County,Utah,No stations reported.
49057,Weber County,Utah,No stations reported.
50001,Addison County,Vermont,No stations reported.
50003,Bennington County,Vermont,No stations reported.
50005,Caledonia County,Vermont,No stations reported.
50007,Chittenden County,Vermont,No stations reported.
50009,Essex County,Vermont,No stations reported.
50011,Franklin County,Vermont,No stations reported.
50013,Grand Isle County,Vermont,No stations reported.
50015,Lamoille County,Vermont,No stations reported.
50017,Orange County,Vermont,No stations reported.
50019,Orleans County,Vermont,No stations reported.
50021,Rutland County,Vermont,No stations reported.
50023,Washington County,Vermont,No stations reported.
50025,Windham County,Vermont,No stations reported.
50027,Windsor County,Vermont,No stations reported.
51001,Accomack County,Virginia,No stations reported.
51003,Albemarle County,Virginia,No stations reported.
51005,Alleghany County,Virginia,No stations reported.
51007,Amelia County,Virginia,No stations reported.
51009,Amherst County,Virginia,No stations reported.
51011,Appomattox County,Virginia,No stations reported.
51013,Arlington County,Virginia,No stations reported.
51015,Augusta County,Virginia,No stations reported.
51017,Bath County,Virginia,No stations reported.
51019,Bedford County,Virginia,No stations reported.
51021,Bland County,Virginia,No stations reported.
51023,Botetourt County,Virginia,No stations reported.
51025,Brunswick County,Virginia,No stations reported.
51027,Buchanan County,Virginia,No stations reported.
51029,Buckingham County,Virginia,No stations reported.
51031,Campbell County,Virginia,No stations reported.
51033,Caroline County,Virginia,No stations reported.
51035,Carroll County,Virginia,No stations reported.
51036,Charles City County,Virginia,No stations reported.
51037,Charlotte County,Virginia,No stations reported.
51041,Chesterfield County,Virginia,No stations reported.
51043,Clarke County,Virginia,No stations reported.
51045,Craig County,Virginia,No stations reported.
51047,Culpeper County,Virginia,No stations reported.
51049,Cumberland County,Virginia,No stations reported.
51051,Dickenson County,Virginia,No stations reported.
51053,Dinwiddie County,Virginia,No stations reported.
51057,Essex County,Virginia,No stations reported.
51059,Fairfax County,Virginia,No stations reported.
51061,Fauquier County,Virginia,No stations reported.
51063,Floyd County,Virginia,No stations reported.
51065,Fluvanna County,Virginia,No stations reported.
51067,Franklin County,Virginia,No stations reported.
51069,Frederick County,Virginia,No stations reported.
51071,Giles County,Virginia,No stations reported.
51073,Gloucester County,Virginia,No stations reported.
51075,Goochland County,Virginia,No stations reported.
51077,Grayson County,Virginia,No stations reported.
51079,Greene County,Virginia,No stations reported.
51081,Greensville County,Virginia,No stations reported.
51083,Halifax County,Virginia,No stations reported.
51085,Hanover County,Virginia,No stations reported.
51087,Henrico County,Virginia,No stations reported.
51089,Henry County,Virginia,No stations reported.
51091,Highland County,Virginia,No stations reported.
51093,Isle of Wight County,Virginia,No stations reported.
51095,James City County,Virginia,No stations reported.
51097,King and Queen County,Virginia,No stations reported.
51099,King George County,Virginia,No stations reported.
51101,King William County,Virginia,No stations reported.
51103,Lancaster County,Virginia,No stations reported.
51105,Lee County,Virginia,No stations reported.
51107,Loudoun County,Virginia,No stations reported.
51109,Louisa County,Virginia,No stations reported.
51111,Lunenburg County,Virginia,No stations reported.
51113,Madison County,Virginia,No stations reported.
51115,Mathews County,Virginia,No stations reported.
51117,Mecklenburg County,Virginia,No stations reported.
51119,Middlesex County,Virginia,No stations reported.
51121,Montgomery County,Virginia,No stations reported.
51125,Nelson County,Virginia,No stations reported.
51127,New Kent County,Virginia,No stations reported.
51131,Northampton County,Virginia,No stations reported.
51133,Northumberland County,Virginia,No stations reported.
51135,Nottoway County,Virginia,No stations reported.
51137,Orange County,Virginia,No stations reported.
51139,Page County,Virginia,No stations reported.
51141,Patrick County,Virginia,No stations reported.
51143,Pittsylvania County,Virginia,No stations reported.
51145,Powhatan County,Virginia,No stations reported.
51147,Prince Edward County,Virginia,No stations reported.
51149,Prince George County,Virginia,No stations reported.
51153,Prince William County,Virginia,No stations reported.
51155,Pulaski County,Virginia,No stations reported.
51157,Rappahannock County,Virginia,No stations reported.
51159,Richmond County,Virginia,No stations reported.
51161,Roanoke County,Virginia,No stations reported.
51163,Rockbridge County,Virginia,No stations reported.
51165,Rockingham County,Virginia,No stations reported.
51167,Russell County,Virginia,No stations reported.
51169,Scott County,Virginia,No stations reported.
51171,Shenandoah County,Virginia,No stations reported.
51173,Smyth County,Virginia,No stations reported.
51175,Southampton County,Virginia,No stations reported.
51177,Spotsylvania County,Virginia,No stations reported.
51179,Stafford County,Virginia,No stations reported.
51181,Surry County,Virginia,No stations reported.
51183,Sussex County,Virginia,No stations reported.
51185,Tazewell County,Virginia,No stations reported.
51187,Warren County,Virginia,No stations reported.
51191,Washington County,Virginia,No stations reported.
51193,Westmoreland County,Virginia,No stations reported.
51195,Wise County,Virginia,No stations reported.
51197,Wythe County,Virginia,No stations reported.
51199,York County,Virginia,No stations reported.
51510,Alexandria city,Virginia,No stations reported.
51515,Bedford city,Virginia,No stations reported.
51520,Bristol city,Virginia,No stations reported.
51530,Buena Vista city,Virginia,No stations reported.
51540,Charlottesville city,Virginia,No stations reported.
51550,Chesapeake city,Virginia,No stations reported.
51560,Clifton Forge city,Virginia,No stations reported.
51570,Colonial Heights city,Virginia,No stations reported.
51580,Covington city,Virginia,No stations reported.
51590,Danville city,Virginia,No stations reported.
51595,Emporia city,Virginia,No stations reported.
51600,Fairfax city,Virginia,No stations reported.
51610,Falls Church city,Virginia,No stations reported.
51620,Franklin city,Virginia,No stations reported.
51630,Fredericksburg city,Virginia,No stations reported.
51640,Galax city,Virginia,No stations reported.
51650,Hampton city,Virginia,No stations reported.
51660,Harrisonburg city,Virginia,No stations reported.
51670,Hopewell city,Virginia,No stations reported.
51678,Lexington city,Virginia,No stations reported.
51680,Lynchburg city,Virginia,No stations reported.
51683,Manassas city,Virginia,No stations reported.
51685,Manassas Park city,Virginia,No stations reported.
51690,Martinsville city,Virginia,No stations reported.
51700,Newport News city,Virginia,No stations reported.
51710,Norfolk city,Virginia,No stations reported.
51720,Norton city,Virginia,No stations reported.
51730,Petersburg city,Virginia,No stations reported.
51735,Poquoson city,Virginia,No stations reported.
51740,Portsmouth city,Virginia,No stations reported.
51750,Radford city,Virginia,No stations reported.
51760,Richmond city,Virginia,No stations reported.
51770,Roanoke city,Virginia,No stations reported.
51775,Salem city,Virginia,No stations reported.
51780,"South Boston city                (After 1990, part of Halifax County)",Virginia,No stations reported.
51790,Staunton city,Virginia,No stations reported.
51800,Suffolk city,Virginia,No stations reported.
51810,Virginia Beach city,Virginia,No stations reported.
51820,Waynesboro city,Virginia,No stations reported.
51830,Williamsburg city,Virginia,No stations reported.
51840,Winchester city,Virginia,No stations reported.
53001,Adams County,Washington,No stations reported.
53003,Asotin County,Washington,No stations reported.
53005,Benton County,Washington,No stations reported.
53007,Chelan County,Washington,No stations reported.
53009,Clallam County,Washington,No stations reported.
53011,Clark County,Washington,No stations reported.
53013,Columbia County,Washington,No stations reported.
53015,Cowlitz County,Washington,No stations reported.
53017,Douglas County,Washington,No stations reported.
53019,Ferry County,Washington,No stations reported.
53021,Franklin County,Washington,No stations reported.
53023,Garfield County,Washington,No stations reported.
53025,Grant County,Washington,No stations reported.
53027,Grays Harbor County,Washington,No stations reported.
53029,Island County,Washington,No stations reported.
53031,Jefferson County,Washington,No stations reported.
53033,King County,Washington,No stations reported.
53035,Kitsap County,Washington,No stations reported.
53037,Kittitas County,Washington,No stations reported.
53039,Klickitat County,Washington,No stations reported.
53041,Lewis County,Washington,No stations reported.
53043,Lincoln County,Washington,No stations reported.
53045,Mason County,Washington,No stations reported.
53047,Okanogan County,Washington,No stations reported.
53049,Pacific County,Washington,No stations reported.
53051,Pend Oreille County,Washington,No stations reported.
53053,Pierce County,Washington,No stations reported.
53055,San Juan County,Washington,No stations reported.
53057,Skagit County,Washington,No stations reported.
53059,Skamania County,Washington,No stations reported.
53061,Snohomish County,Washington,No stations reported.
53063,Spokane County,Washington,No stations reported.
53065,Stevens County,Washington,No stations reported.
53067,Thurston County,Washington,No stations reported.
53069,Wahkiakum County,Washington,No stations reported.
53071,Walla Walla County,Washington,No stations reported.
53073,Whatcom County,Washington,No stations reported.
53075,Whitman County,Washington,No stations reported.
53077,Yakima County,Washington,No stations reported.
54001,Barbour County,West Virginia,No stations reported.
54003,Berkeley County,West Virginia,No stations reported.
54005,Boone County,West Virginia,No stations reported.
54007,Braxton County,West Virginia,No stations reported.
54009,Brooke County,West Virginia,No stations reported.
54011,Cabell County,West Virginia,No stations reported.
54013,Calhoun County,West Virginia,No stations reported.
54015,Clay County,West Virginia,No stations reported.
54017,Doddridge County,West Virginia,No stations reported.
54019,Fayette County,West Virginia,No stations reported.
54021,Gilmer County,West Virginia,No stations reported.
54023,Grant County,West Virginia,No stations reported.
54025,Greenbrier County,West Virginia,No stations reported.
54027,Hampshire County,West Virginia,No stations reported.
54029,Hancock County,West Virginia,No stations reported.
54031,Hardy County,West Virginia,No stations reported.
54033,Harrison County,West Virginia,No stations reported.
54035,Jackson County,West Virginia,No stations reported.
54037,Jefferson County,West Virginia,No stations reported.
54039,Kanawha County,West Virginia,No stations reported.
54041,Lewis County,West Virginia,No stations reported.
54043,Lincoln County,West Virginia,No stations reported.
54045,Logan County,West Virginia,No stations reported.
54047,McDowell County,West Virginia,No stations reported.
54049,Marion County,West Virginia,No stations reported.
54051,Marshall County,West Virginia,No stations reported.
54053,Mason County,West Virginia,No stations reported.
54055,Mercer County,West Virginia,No stations reported.
54057,Mineral County,West Virginia,No stations reported.
54059,Mingo County,West Virginia,No stations reported.
54061,Monongalia County,West Virginia,No stations reported.
54063,Monroe County,West Virginia,No stations reported.
54065,Morgan County,West Virginia,No stations reported.
54067,Nicholas County,West Virginia,No stations reported.
54069,Ohio County,West Virginia,No stations reported.
54071,Pendleton County,West Virginia,No stations reported.
54073,Pleasants County,West Virginia,No stations reported.
54075,Pocahontas County,West Virginia,No stations reported.
54077,Preston County,West Virginia,No stations reported.
54079,Putnam County,West Virginia,No stations reported.
54081,Raleigh County,West Virginia,No stations reported.
54083,Randolph County,West Virginia,No stations reported.
54085,Ritchie County,West Virginia,No stations reported.
54087,Roane County,West Virginia,No stations reported.
54089,Summers County,West Virginia,No stations reported.
54091,Taylor County,West Virginia,No stations reported.
54093,Tucker County,West Virginia,No stations reported.
54095,Tyler County,West Virginia,No stations reported.
54097,Upshur County,West Virginia,No stations reported.
54099,Wayne County,West Virginia,No stations reported.
54101,Webster County,West Virginia,No stations reported.
54103,Wetzel County,West Virginia,No stations reported.
54105,Wirt County,West Virginia,No stations reported.
54107,Wood County,West Virginia,No stations reported.
54109,Wyoming County,West Virginia,No stations reported.
55001,Adams County,Wisconsin,No stations reported.
55003,Ashland County,Wisconsin,No stations reported.
55005,Barron County,Wisconsin,No stations reported.
55007,Bayfield County,Wisconsin,No stations reported.
55009,Brown County,Wisconsin,No stations reported.
55011,Buffalo County,Wisconsin,No stations reported.
55013,Burnett County,Wisconsin,No stations reported.
55015,Calumet County,Wisconsin,No stations reported.
55017,Chippewa County,Wisconsin,No stations reported.
55019,Clark County,Wisconsin,No stations reported.
55021,Columbia County,Wisconsin,No stations reported.
55023,Crawford County,Wisconsin,No stations reported.
55025,Dane County,Wisconsin,No stations reported.
55027,Dodge County,Wisconsin,No stations reported.
55029,Door County,Wisconsin,No stations reported.
55031,Douglas County,Wisconsin,No stations reported.
55033,Dunn County,Wisconsin,No stations reported.
55035,Eau Claire County,Wisconsin,No stations reported.
55037,Florence County,Wisconsin,No stations reported.
55039,Fond du Lac County,Wisconsin,No stations reported.
55041,Forest County,Wisconsin,No stations reported.
55043,Grant County,Wisconsin,No stations reported.
55045,Green County,Wisconsin,No stations reported.
55047,Green Lake County,Wisconsin,No stations reported.
55049,Iowa County,Wisconsin,No stations reported.
55051,Iron County,Wisconsin,No stations reported.
55053,Jackson County,Wisconsin,No stations reported.
55055,Jefferson County,Wisconsin,No stations reported.
55057,Juneau County,Wisconsin,No stations reported.
55059,Kenosha County,Wisconsin,No stations reported.
55061,Kewaunee County,Wisconsin,No stations reported.
55063,La Crosse County,Wisconsin,No stations reported.
55065,Lafayette County,Wisconsin,No stations reported.
55067,Langlade County,Wisconsin,No stations reported.
55069,Lincoln County,Wisconsin,No stations reported.
55071,Manitowoc County,Wisconsin,No stations reported.
55073,Marathon County,Wisconsin,No stations reported.
55075,Marinette County,Wisconsin,No stations reported.
55077,Marquette County,Wisconsin,No stations reported.
55078,Menominee County,Wisconsin,No stations reported.
55079,Milwaukee County,Wisconsin,No stations reported.
55081,Monroe County,Wisconsin,No stations reported.
55083,Oconto County,Wisconsin,No stations reported.
55085,Oneida County,Wisconsin,No stations reported.
55087,Outagamie County,Wisconsin,No stations reported.
55089,Ozaukee County,Wisconsin,No stations reported.
55091,Pepin County,Wisconsin,No stations reported.
55093,Pierce County,Wisconsin,No stations reported.
55095,Polk County,Wisconsin,No stations reported.
55097,Portage County,Wisconsin,No stations reported.
55099,Price County,Wisconsin,No stations reported.
55101,Racine County,Wisconsin,No stations reported.
55103,Richland County,Wisconsin,No stations reported.
55105,Rock County,Wisconsin,No stations reported.
55107,Rusk County,Wisconsin,No stations reported.
55109,St. Croix County,Wisconsin,No stations reported.
55111,Sauk County,Wisconsin,No stations reported.
55113,Sawyer County,Wisconsin,No stations reported.
55115,Shawano County,Wisconsin,No stations reported.
55117,Sheboygan County,Wisconsin,No stations reported.
55119,Taylor County,Wisconsin,No stations reported.
55121,Trempealeau County,Wisconsin,No stations reported.
55123,Vernon County,Wisconsin,No stations reported.
55125,Vilas County,Wisconsin,No stations reported.
55127,Walworth County,Wisconsin,No stations reported.
55129,Washburn County,Wisconsin,No stations reported.
55131,Washington County,Wisconsin,No stations reported.
55133,Waukesha County,Wisconsin,No stations reported.
55135,Waupaca County,Wisconsin,No stations reported.
55137,Waushara County,Wisconsin,No stations reported.
55139,Winnebago County,Wisconsin,No stations reported.
55141,Wood County,Wisconsin,No stations reported.
56001,Albany County,Wyoming,No stations reported.
56003,Big Horn County,Wyoming,No stations reported.
56005,Campbell County,Wyoming,No stations reported.
56007,Carbon County,Wyoming,No stations reported.
56009,Converse County,Wyoming,No stations reported.
56011,Crook County,Wyoming,No stations reported.
56013,Fremont County,Wyoming,No stations reported.
56015,Goshen County,Wyoming,No stations reported.
56017,Hot Springs County,Wyoming,No stations reported.
56019,Johnson County,Wyoming,No stations reported.
56021,Laramie County,Wyoming,No stations reported.
56023,Lincoln County,Wyoming,No stations reported.
56025,Natrona County,Wyoming,No stations reported.
56027,Niobrara County,Wyoming,No stations reported.
56029,Park County,Wyoming,No stations reported.
56031,Platte County,Wyoming,No stations reported.
56033,Sheridan County,Wyoming,No stations reported.
56035,Sublette County,Wyoming,No stations reported.
56037,Sweetwater County,Wyoming,No stations reported.
56039,Teton County,Wyoming,No stations reported.
56041,Uinta County,Wyoming,No stations reported.
56043,Washakie County,Wyoming,No stations reported.
56045,Weston County,Wyoming,No stations reported.
72127,San Juan Municipio,PR,No stations reported.
72119,Río Grande Municipio,PR,No stations reported.
72061,Guaynabo Municipio,PR,No stations reported.
72069,Humacao Municipio,PR,No stations reported.
72029,Canóvanas Municipio,PR,No stations reported.
72077,Juncos Municipio,PR,No stations reported.
72133,Santa Isabel Municipio,PR,No stations reported.
