SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021,POPESTIMATE2022,POPESTIMATE2023,NPOPCHG2020,NPOPCHG2021,NPOPCHG2022,NPOPCHG2023,BIRTHS2020,BIRTHS2021,BIRTHS2022,BIRTHS2023,DEATHS2020,DEATHS2021,DEATHS2022,DEATHS2023,NATURALCHG2020,NATURALCHG2021,NATURALCHG2022,NATURALCHG2023,INTERNATIONALMIG2020,INTERNATIONALMIG2021,INTERNATIONALMIG2022,INTERNATIONALMIG2023,DOMESTICMIG2020,DOMESTICMIG2021,DOMESTICMIG2022,DOMESTICMIG2023,NETMIG2020,NETMIG2021,NETMIG2022,NETMIG2023,RESIDUAL2020,RESIDUAL2021,RESIDUAL2022,RESIDUAL2023,GQESTIMATESBASE2020,GQESTIMATES2020,GQESTIMATES2021,GQESTIMATES2022,GQESTIMATES2023,RBIRTH2021,RBIRTH2022,RBIRTH2023,RDEATH2021,RDEATH2022,RDEATH2023,RNATURALCHG2021,RNATURALCHG2022,RNATURALCHG2023,RINTERNATIONALMIG2021,RINTERNATIONALMIG2022,RINTERNATIONALMIG2023,RDOMESTICMIG2021,RDOMESTICMIG2022,RDOMESTICMIG2023,RNETMIG2021,RNETMIG2022,RNETMIG2023
50,2,4,38,47,North Dakota,Logan County,1875,1885,1863,1838,1869,10,-22,-25,31,7,14,26,30,3,33,27,26,4,-19,-1,4,0,0,-1,-1,6,-3,-23,29,6,-3,-24,28,0,0,0,-1,56,56,55,55,55,7.470651014,14.05025669,16.18559482,17.60939168,14.59065118,14.02751551,-10.13874066,-0.540394488,2.158079309,0,-0.540394488,-0.539519827,-1.600853789,-12.42907322,15.64607499,-1.600853789,-12.96946771,15.10655517
50,2,4,38,49,North Dakota,McHenry County,5352,5332,5238,5195,5131,-20,-94,-43,-64,11,51,61,62,18,98,75,72,-7,-47,-14,-10,0,0,1,2,-14,-46,-27,-58,-14,-46,-26,-56,1,-1,-3,2,37,37,29,38,38,9.649952696,11.69366433,12.00852218,18.54304636,14.37745615,13.94538059,-8.893093661,-2.683791814,-1.936858416,0,0.191699415,0.387371683,-8.703878903,-5.175884214,-11.23377881,-8.703878903,-4.984184798,-10.84640713
50,2,4,38,51,North Dakota,McIntosh County,2535,2517,2517,2495,2488,-18,0,-22,-7,2,34,31,30,18,53,49,48,-16,-19,-18,-18,1,1,8,5,-3,19,-11,6,-2,20,-3,11,0,-1,-1,0,94,94,88,93,93,13.50814462,12.37031125,12.04093919,21.05681367,19.55307263,19.26550271,-7.54866905,-7.182761373,-7.224563516,0.397298371,3.192338388,2.006823199,7.548669051,-4.389465283,2.408187839,7.945967422,-1.197126895,4.415011038
50,2,4,38,53,North Dakota,McKenzie County,14708,14776,13858,13889,14252,68,-918,31,363,77,242,215,219,16,98,93,90,61,144,122,129,0,4,15,17,2,-1007,-111,216,2,-1003,-96,233,5,-59,5,1,94,94,94,94,94,16.90298247,15.49717087,15.56447887,6.845009429,6.703427398,6.396361181,10.05797304,8.793743468,9.168117693,0.27938814,1.081197967,1.208201556,-70.33596424,-8.000864958,15.35126684,-70.0565761,-6.919666991,16.55946839
50,2,4,38,55,North Dakota,McLean County,9780,9766,9823,9858,9832,-14,57,35,-26,17,99,93,93,28,116,115,109,-11,-17,-22,-16,0,0,2,5,-2,70,56,-16,-2,70,58,-11,-1,4,-1,1,196,196,196,196,196,10.10771351,9.450739292,9.446419502,11.84338149,11.68639805,11.07160995,-1.735667977,-2.235658757,-1.625190452,0,0.203241705,0.507872016,7.14686814,5.690767746,-1.625190452,7.14686814,5.894009451,-1.117318436
50,2,4,38,57,North Dakota,Mercer County,8353,8347,8339,8327,8309,-6,-8,-12,-18,21,79,83,78,15,76,97,97,6,3,-14,-19,0,4,11,20,-11,-17,-6,-19,-11,-13,5,1,-1,2,-3,0,116,116,113,112,112,9.469015942,9.960398416,9.377254148,9.109433058,11.64046562,11.66145708,0.359582884,-1.680067203,-2.284202933,0.479443845,1.320052802,2.40442414,-2.037636342,-0.720028801,-2.284202933,-1.558192497,0.600024001,0.120221207
50,2,4,38,59,North Dakota,Morton County,33287,33315,33565,33705,33895,28,250,140,190,87,429,432,418,85,391,371,345,2,38,61,73,0,10,10,10,18,191,85,108,18,201,95,118,8,11,-16,-1,755,755,703,726,728,12.82894737,12.84376394,12.36686391,11.69258373,11.0301769,10.20710059,1.136363636,1.813587037,2.159763314,0.299043062,0.29730935,0.295857988,5.711722488,2.527129478,3.195266272,6.01076555,2.824438829,3.49112426
50,2,4,38,61,North Dakota,Mountrail County,9794,9788,9562,9241,9383,-6,-226,-321,142,44,171,152,151,22,119,100,95,22,52,52,56,0,2,6,11,-29,-268,-395,76,-29,-266,-389,87,1,-12,16,-1,69,69,69,66,66,17.67441861,16.16763283,16.21563574,12.2997416,10.63660054,10.20189003,5.374677003,5.531032282,6.013745705,0.206718346,0.638196033,1.181271478,-27.7002584,-42.01457214,8.161512028,-27.49354005,-41.37637611,9.342783505
50,2,4,38,63,North Dakota,Nelson County,3014,2994,3049,2999,2991,-20,55,-50,-8,6,21,25,25,14,51,52,45,-8,-30,-27,-20,0,4,6,11,-11,85,-30,0,-11,89,-24,11,-1,-4,1,1,118,118,117,112,112,6.950190303,8.267195767,8.347245409,16.87903359,17.1957672,15.02504174,-9.92884329,-8.928571429,-6.677796327,1.323845772,1.984126984,3.67278798,28.13172265,-9.920634921,0,29.45556843,-7.936507937,3.67278798
50,2,4,38,65,North Dakota,Oliver County,1876,1869,1876,1862,1879,-7,7,-14,17,6,22,16,18,3,18,10,9,3,4,6,9,0,0,0,0,-9,2,-20,7,-9,2,-20,7,-1,1,0,1,3,3,3,3,3,11.74899867,8.560727662,9.623095429,9.61281709,5.350454789,4.811547715,2.136181575,3.210272873,4.811547715,0,0,0,1.068090788,-10.70090958,3.742314889,1.068090788,-10.70090958,3.742314889
50,2,4,38,67,North Dakota,Pembina County,6847,6838,6773,6745,6661,-9,-65,-28,-84,19,69,66,61,12,96,88,88,7,-27,-22,-27,0,0,6,11,-13,-40,-8,-66,-13,-40,-2,-55,-3,2,-4,-2,128,128,120,120,120,10.13885828,9.7647581,9.100402805,14.1062376,13.01967747,13.12844995,-3.967379326,-3.254919367,-4.028047143,0,0.887705282,1.641056244,-5.877599001,-1.183607042,-9.846337461,-5.877599001,-0.295901761,-8.205281217
50,2,4,38,69,North Dakota,Pierce County,3997,3982,3944,3931,3902,-15,-38,-13,-29,10,28,29,28,9,73,60,62,1,-45,-31,-34,0,3,2,5,-15,3,17,1,-15,6,19,6,-1,1,-1,-1,130,130,119,128,128,7.065354529,7.365079365,7.149240393,18.42038859,15.23809524,15.83046087,-11.35503407,-7.873015873,-8.681220477,0.757002271,0.507936508,1.27665007,0.757002271,4.317460318,0.255330014,1.514004542,4.825396825,1.531980084
50,2,4,38,71,North Dakota,Ramsey County,11602,11572,11611,11516,11463,-30,39,-95,-53,36,134,134,134,41,141,145,143,-5,-7,-11,-9,0,6,7,9,-23,34,-90,-52,-23,40,-83,-43,-2,6,-1,-1,448,448,452,432,432,11.56019497,11.58818697,11.66282258,12.16408575,12.53945605,12.44614648,-0.603890782,-0.951269079,-0.783323904,0.51762067,0.605353051,0.783323904,2.933183799,-7.78311065,-4.525871448,3.450804469,-7.177757599,-3.742547543
50,2,4,38,73,North Dakota,Ransom County,5700,5692,5682,5647,5603,-8,-10,-35,-44,13,56,51,51,23,75,78,72,-10,-19,-27,-21,0,4,5,8,3,2,-10,-31,3,6,-5,-23,-1,3,-3,0,391,391,377,378,378,9.847019518,9.003442493,9.066666667,13.18797257,13.76997087,12.8,-3.340953051,-4.766528378,-3.733333333,0.703358537,0.882690441,1.422222222,0.351679269,-1.765380881,-5.511111111,1.055037806,-0.88269044,-4.088888889
50,2,4,38,75,North Dakota,Renville County,2283,2274,2265,2250,2279,-9,-9,-15,29,4,26,30,28,5,38,30,30,-1,-12,0,-2,0,0,15,23,-7,3,-29,8,-7,3,-14,31,-1,0,-1,0,43,43,37,33,35,11.4562679,13.28903655,12.36476043,16.74377616,13.28903655,13.24795761,-5.287508262,0,-0.883197174,0,6.644518272,10.1567675,1.321877065,-12.84606866,3.532788695,1.321877065,-6.201550388,13.68955619
50,2,4,38,77,North Dakota,Richland County,16533,16534,16557,16574,16558,1,23,17,-16,50,169,179,169,29,150,135,138,21,19,44,31,0,-1,-7,-7,-21,-2,-12,-40,-21,-3,-19,-47,1,7,-8,0,1038,1037,993,1028,1028,10.21425765,10.80558993,10.20161777,9.06590916,8.149467266,8.330315103,1.148348494,2.656122665,1.871302668,-0.060439394,-0.422564969,-0.422552215,-0.120878789,-0.72439709,-2.414584088,-0.181318183,-1.14696206,-2.837136303
50,2,4,38,79,North Dakota,Rolette County,12190,12193,12067,11867,11728,3,-126,-200,-139,67,204,173,166,38,207,204,189,29,-3,-31,-23,0,1,4,7,-26,-127,-176,-122,-26,-126,-172,-115,0,3,3,-1,155,154,155,155,155,16.81780709,14.45642183,14.07077771,17.06512778,17.04687892,16.02034329,-0.247320692,-2.59045709,-1.949565586,0.082440231,0.334252528,0.593346048,-10.46990932,-14.70711122,-10.34117398,-10.38746908,-14.37285869,-9.74782793
50,2,4,38,81,North Dakota,Sargent County,3851,3828,3829,3804,3776,-23,1,-25,-28,5,51,40,42,17,42,48,47,-12,9,-8,-5,0,0,1,1,-10,-9,-16,-22,-10,-9,-15,-21,-1,1,-2,-2,47,47,44,39,39,13.32114405,10.48080702,11.0817942,10.97035393,12.57696843,12.40105541,2.350790127,-2.096161404,-1.319261214,0,0.262020176,0.263852243,-2.350790127,-4.192322809,-5.80474934,-2.350790127,-3.930302633,-5.540897098
50,2,4,38,83,North Dakota,Sheridan County,1265,1259,1263,1286,1266,-6,4,23,-20,5,12,10,8,4,23,19,19,1,-11,-9,-11,0,0,0,0,-6,14,33,-9,-6,14,33,-9,-1,1,-1,0,12,12,11,13,13,9.516256939,7.846214202,6.269592477,18.23949247,14.90780698,14.89028213,-8.723235527,-7.061592781,-8.620689655,0,0,0,11.10229976,25.89250687,-7.053291536,11.10229976,25.89250687,-7.053291536
50,2,4,38,85,North Dakota,Sioux County,3896,3880,3747,3686,3643,-16,-133,-61,-43,16,66,58,55,14,70,64,61,2,-4,-6,-6,0,0,0,0,-16,-123,-53,-40,-16,-123,-53,-40,-2,-6,-2,3,65,65,65,65,65,17.30693589,15.60608099,15.00886888,18.35584109,17.22050316,16.64620003,-1.048905205,-1.614422171,-1.63733115,0,0,0,-32.25383506,-14.26072918,-10.915541,-32.25383506,-14.26072918,-10.915541
50,2,4,38,87,North Dakota,Slope County,708,703,696,682,674,-5,-7,-14,-8,0,7,5,6,2,2,4,4,-2,5,1,2,0,0,0,0,-2,-12,-16,-11,-2,-12,-16,-11,-1,0,1,1,0,0,0,0,0,10.00714796,7.256894049,8.849557522,2.859185132,5.80551524,5.899705015,7.147962831,1.45137881,2.949852507,0,0,0,-17.15511079,-23.22206096,-16.22418879,-17.15511079,-23.22206096,-16.22418879
50,2,4,38,89,North Dakota,Stark County,33648,33832,33029,32718,33001,184,-803,-311,283,142,505,488,484,59,296,285,273,83,209,203,211,3,8,16,41,95,-978,-543,30,98,-970,-527,71,3,-42,13,1,707,707,669,675,675,15.10596611,14.84478379,14.72937811,8.854190036,8.669597092,8.308099636,6.251776073,6.175186701,6.421278474,0.239302433,0.486714223,1.247736575,-29.25472248,-16.51786393,0.912977982,-29.01542005,-16.03114971,2.160714557
50,2,4,38,91,North Dakota,Steele County,1795,1794,1806,1793,1782,-1,12,-13,-11,7,22,20,18,3,22,22,19,4,0,-2,-1,0,0,0,0,-4,12,-11,-9,-4,12,-11,-9,-1,0,0,-1,0,0,0,0,0,12.22222222,11.11419839,10.06993007,12.22222222,12.22561823,10.62937063,0,-1.111419839,-0.559440559,0,0,0,6.666666667,-6.112809114,-5.034965035,6.666666667,-6.112809114,-5.034965035
50,2,4,38,93,North Dakota,Stutsman County,21587,21540,21579,21476,21392,-47,39,-103,-84,46,222,204,204,55,288,244,235,-9,-66,-40,-31,0,14,29,30,-40,79,-84,-83,-40,93,-55,-53,2,12,-8,0,1886,1887,1849,1876,1877,10.29708481,9.476251307,9.517588878,13.3583803,11.3343398,10.96388915,-3.061295485,-1.858088491,-1.446300271,0.649365709,1.347114156,1.399645423,3.664277929,-3.901985832,-3.872352337,4.313643637,-2.554871676,-2.472706914
50,2,4,38,95,North Dakota,Towner County,2163,2147,2128,2060,2030,-16,-19,-68,-30,6,25,20,22,6,41,30,26,0,-16,-10,-4,0,2,8,8,-14,-4,-68,-33,-14,-2,-60,-25,-2,-1,2,-1,33,33,24,25,25,11.69590643,9.551098376,10.75794621,19.18128655,14.32664756,12.71393643,-7.485380117,-4.775549188,-1.95599022,0.935672515,3.820439351,3.91198044,-1.871345029,-32.47373448,-16.13691932,-0.935672515,-28.65329513,-12.22493888
50,2,4,38,97,North Dakota,Traill County,7998,7987,7987,7955,7908,-11,0,-32,-47,24,80,79,77,22,107,97,92,2,-27,-18,-15,0,4,5,8,-11,18,-21,-40,-11,22,-16,-32,-2,5,2,0,387,387,372,372,372,10.01627645,9.910927111,9.708125827,13.39676975,12.16911304,11.59931917,-3.380493302,-2.258185924,-1.891193343,0.500813823,0.627273868,1.00863645,2.253662201,-2.634550245,-5.043182248,2.754476024,-2.007276377,-4.034545798
50,2,4,38,99,North Dakota,Walsh County,10562,10529,10490,10460,10305,-33,-39,-30,-155,26,123,123,125,29,145,128,126,-3,-22,-5,-1,0,2,6,11,-28,-24,-28,-165,-28,-22,-22,-154,-2,5,-3,0,279,279,279,275,275,11.70369666,11.74224344,12.03948953,13.79704077,12.21957041,12.13580544,-2.093344117,-0.477326969,-0.096315916,0.190304011,0.572792363,1.059475078,-2.283648128,-2.673031026,-15.89212617,-2.093344117,-2.100238663,-14.8326511
50,2,4,38,101,North Dakota,Ward County,69926,69921,69364,68788,68332,-5,-557,-576,-456,258,1009,1030,1001,142,686,578,531,116,323,452,470,3,13,65,150,-133,-899,-1109,-1072,-130,-886,-1044,-922,9,6,16,-4,1952,1952,2179,2280,2282,14.48827943,14.9111124,14.60035006,9.850306925,8.367595113,7.74504084,4.637972502,6.543517285,6.855309218,0.186667624,0.94099253,2.187864644,-12.90878415,-16.05478024,-15.63593932,-12.72211652,-15.11378771,-13.44807468
50,2,4,38,103,North Dakota,Wells County,3987,3972,3903,3922,3876,-15,-69,19,-46,10,32,32,29,13,64,62,60,-3,-32,-30,-31,0,0,0,0,-10,-37,49,-14,-10,-37,49,-14,-2,0,0,-1,83,83,83,83,83,8.126984127,8.178913738,7.437804565,16.25396825,15.84664537,15.38856117,-8.126984127,-7.667731629,-7.950756604,0,0,0,-9.396825397,12.52396166,-3.590664273,-9.396825397,12.52396166,-3.590664273
50,2,4,38,105,North Dakota,Williams County,40945,41182,38499,37966,39113,237,-2683,-533,1147,199,682,639,620,43,223,246,245,156,459,393,375,2,34,34,81,73,-2988,-990,690,75,-2954,-956,771,6,-188,30,1,516,516,518,516,516,17.11825906,16.71352907,16.08739086,5.597319311,6.434316354,6.35711413,11.52093975,10.27921271,9.730276729,0.853402944,0.889295756,2.101739774,-74.99905875,-25.89419996,17.90370918,-74.1456558,-25.0049042,20.00544896
40,2,3,39,0,Ohio,Ohio,11799331,11798292,11765227,11759697,11785935,-1039,-33065,-5530,26238,32340,128271,128796,128826,33762,146812,149079,131288,-1422,-18541,-20283,-2462,518,9280,23737,28081,-2867,-27624,-4862,637,-2349,-18344,18875,28718,2732,3820,-4122,-18,299586,299438,270472,288579,296114,10.8872533,10.94974845,10.94266656,12.46095713,12.67413234,11.1517924,-1.573703826,-1.724383892,-0.209125837,0.787658244,2.018029899,2.385240711,-2.344641308,-0.413348838,0.0541077,-1.556983064,1.604681061,2.439348411
50,2,3,39,1,Ohio,Adams County,27471,27440,27574,27459,27521,-31,134,-115,62,68,358,304,327,90,442,490,427,-22,-84,-186,-100,0,7,26,32,-12,199,57,131,-12,206,83,163,3,12,-12,-1,282,282,282,282,282,13.01486894,11.04791671,11.89523463,16.06863707,17.80749732,15.53292106,-3.053768132,-6.759580615,-3.637686431,0.254480678,0.944887613,1.164059658,7.234522122,2.071484382,4.765369225,7.489002799,3.016371995,5.929428883
50,2,3,39,3,Ohio,Allen County,102211,102125,101784,101097,100838,-86,-341,-687,-259,293,1171,1194,1209,284,1379,1390,1236,9,-208,-196,-27,0,26,51,66,-103,-215,-521,-302,-103,-189,-470,-236,8,56,-21,4,3533,3532,3522,3566,3553,11.4855156,11.77044672,11.9741501,13.52564134,13.70261385,12.24156288,-2.040125742,-1.932167132,-0.267412781,0.255015718,0.502757774,0.653675688,-2.10878382,-5.136015694,-2.99106148,-1.853768102,-4.63325792,-2.337385792
50,2,3,39,5,Ohio,Ashland County,52437,52470,52183,52024,52190,33,-287,-159,166,136,548,574,571,133,708,739,691,3,-160,-165,-120,0,14,16,20,13,-161,21,269,13,-147,37,289,17,20,-31,-3,1551,1550,1363,1367,1171,10.47270504,11.0165344,10.95822059,13.53042913,14.18330822,13.26117412,-3.057724098,-3.166773825,-2.302953538,0.267550859,0.307081098,0.38382559,-3.076834873,0.403043941,5.162454181,-2.809284015,0.71012504,5.546279771
50,2,3,39,7,Ohio,Ashtabula County,97567,97495,97439,96960,96845,-72,-56,-479,-115,261,987,1059,1010,312,1400,1526,1328,-51,-413,-467,-318,0,9,11,18,-41,294,38,187,-41,303,49,205,20,54,-61,-2,3342,3342,3434,3527,3514,10.12650436,10.89511777,10.42284771,14.36383597,15.69966924,13.70449679,-4.23733161,-4.804551464,-3.28164908,0.092338946,0.113169306,0.185753722,3.016405553,0.390948513,1.929774774,3.108744498,0.50411782,2.115528495
50,2,3,39,9,Ohio,Athens County,62437,62393,59096,60881,62706,-44,-3297,1785,1825,116,462,462,456,126,640,664,607,-10,-178,-202,-151,3,88,266,315,-52,-2983,1582,1645,-49,-2895,1848,1960,15,-224,139,16,8017,8008,4961,6889,8762,7.605626847,7.701476116,7.379416929,10.53593329,11.06878818,9.82303964,-2.930306447,-3.367312068,-2.443622711,1.448690828,4.434183219,5.097623537,-49.10732659,26.37172125,26.62092291,-47.65863576,30.80590447,31.71854645
50,2,3,39,11,Ohio,Auglaize County,46427,46472,46255,45946,46050,45,-217,-309,104,140,532,521,522,130,622,611,548,10,-90,-90,-26,0,4,3,6,22,-155,-213,127,22,-151,-210,133,13,24,-9,-3,466,466,466,466,466,11.47454355,11.30139586,11.34831949,13.41572573,13.25365235,11.91356146,-1.94118218,-1.952256483,-0.565241967,0.086274764,0.065075216,0.130440454,-3.343147088,-4.620340343,2.760989608,-3.256872324,-4.555265127,2.891430062
50,2,3,39,13,Ohio,Belmont County,66497,66292,65899,65495,64918,-205,-393,-404,-577,150,602,554,483,243,1081,1087,940,-93,-479,-533,-457,0,1,-3,-3,-111,34,170,-118,-111,35,167,-121,-1,51,-38,1,3759,3759,3797,3816,3801,9.108033073,8.432652937,7.407237009,16.35512251,16.54565658,14.41574076,-7.247089439,-8.113003638,-7.008503753,0.015129623,-0.045664186,-0.046007683,0.514407184,2.587637183,-1.809635542,0.529536807,2.541972997,-1.855643226
50,2,3,39,15,Ohio,Brown County,43673,43673,43696,43700,43777,0,23,4,77,132,451,471,482,147,659,683,600,-15,-208,-212,-118,0,2,2,3,0,203,237,195,0,205,239,198,15,26,-23,-3,509,509,509,509,509,10.32402797,10.77852533,11.02003955,15.08544221,15.63000595,13.71789156,-4.761414232,-4.851480617,-2.697852007,0.045782829,0.045768685,0.068589458,4.646957159,5.42358918,4.458314757,4.692739988,5.469357865,4.526904215
50,2,3,39,17,Ohio,Butler County,390352,390878,387619,389728,393043,526,-3259,2109,3315,1167,4215,4286,4310,956,4333,4300,3737,211,-118,-14,573,24,473,1423,1631,147,-3557,898,1090,171,-3084,2321,2721,144,-57,-198,21,12645,12636,9342,10709,12048,10.82855811,11.02725038,11.01216065,11.13170635,11.06327033,9.548130935,-0.303148246,-0.03601995,1.46402971,1.215162037,3.661170623,4.16724687,-9.138121277,2.310422501,2.784977982,-7.922959241,5.971593124,6.952224853
50,2,3,39,19,Ohio,Carroll County,26716,26702,26700,26686,26758,-14,-2,-14,72,75,238,232,229,95,382,409,385,-20,-144,-177,-156,0,0,1,1,-1,130,172,233,-1,130,173,234,7,12,-10,-6,329,329,329,329,329,8.913523838,8.691417226,8.569717836,14.30658028,15.32236916,14.40760422,-5.39305644,-6.630951935,-5.837886386,0,0.037463005,0.037422349,4.868731508,6.443636909,8.71940723,4.868731508,6.481099914,8.756829579
50,2,3,39,21,Ohio,Champaign County,38712,38743,38794,38743,38845,31,51,-51,102,103,382,423,432,104,491,513,476,-1,-109,-90,-44,0,3,3,6,20,131,62,139,20,134,65,145,12,26,-26,1,439,439,439,439,439,9.853360331,10.91091995,11.13574264,12.66492126,13.23239228,12.26993865,-2.811560932,-2.321472329,-1.13419601,0.077382411,0.077382411,0.154663092,3.379031946,1.599236494,3.583028303,3.456414357,1.676618905,3.737691396
50,2,3,39,23,Ohio,Clark County,135971,135887,135608,134732,134610,-84,-279,-876,-122,381,1478,1543,1535,433,2245,2186,1933,-52,-767,-643,-398,1,47,127,143,-60,359,-310,133,-59,406,-183,276,27,82,-50,0,2525,2524,2520,2529,2529,10.88786166,11.41525486,11.39814808,16.53805779,16.17222757,14.35349853,-5.650196136,-4.756972701,-2.955350447,0.346231054,0.939557594,1.06184702,2.644615923,-2.293408301,0.987591983,2.990846977,-1.353850707,2.049439003
50,2,3,39,25,Ohio,Clermont County,208595,208750,209893,210679,211972,155,1143,786,1293,524,2194,2212,2190,493,2373,2488,2154,31,-179,-276,36,2,104,210,251,48,1110,961,998,50,1214,1171,1249,74,108,-109,8,2108,2108,2109,2109,2109,10.48148422,10.51900745,10.36316015,11.33662811,11.83150566,10.19280683,-0.855143882,-1.312498217,0.170353318,0.496843373,0.998639948,1.187741186,5.302847534,4.569966617,4.722572524,5.799690906,5.568606564,5.91031371
50,2,3,39,27,Ohio,Clinton County,42022,42028,42115,41890,41938,6,87,-225,48,130,489,469,484,126,559,590,556,4,-70,-121,-72,0,33,69,85,-10,95,-152,35,-10,128,-83,120,12,29,-21,0,1293,1294,1281,1244,1194,11.62307025,11.16600202,11.54745431,13.28690444,14.04678293,13.26525743,-1.663834187,-2.880780906,-1.717803121,0.784378974,1.64275936,2.027962018,2.258060682,-3.618832212,0.835043184,3.042439656,-1.976072853,2.863005201
50,2,3,39,29,Ohio,Columbiana County,101879,101642,101352,100569,100182,-237,-290,-783,-387,213,1018,970,958,394,1544,1635,1415,-181,-526,-665,-457,1,0,-7,-7,-70,161,-49,78,-69,161,-56,71,13,75,-62,-1,3729,3729,3729,3730,3729,10.0298531,9.60771787,9.544161673,15.21227228,16.19445229,14.09706552,-5.182419185,-6.586734416,-4.552903846,0,-0.069334046,-0.069738133,1.586253781,-0.485338325,0.777082057,1.586253781,-0.554672372,0.707343924
50,2,3,39,31,Ohio,Coshocton County,36606,36584,36658,36615,36869,-22,74,-43,254,111,441,429,424,117,495,530,476,-6,-54,-101,-52,0,3,10,12,-21,100,67,295,-21,103,77,307,5,25,-19,-1,348,348,348,348,348,12.04227083,11.70963384,11.53992706,13.5168346,14.4664474,12.95520113,-1.474563775,-2.75681356,-1.415274073,0.08192021,0.272951838,0.326601709,2.730673657,1.828777312,8.028958685,2.812593867,2.10172915,8.355560394
50,2,3,39,33,Ohio,Crawford County,42016,42013,41782,41509,41529,-3,-231,-273,20,117,454,434,442,135,733,692,630,-18,-279,-258,-188,0,20,41,46,7,-1,-31,161,7,19,10,207,8,29,-25,1,449,449,449,449,449,10.83596873,10.42129402,10.64572846,17.49507727,16.61644115,15.17377586,-6.659108539,-6.195147135,-4.5280474,0.477355451,0.984500126,1.107926492,-0.023867773,-0.744378144,3.87774272,0.453487678,0.240121982,4.985669212
50,2,3,39,35,Ohio,Cuyahoga County,1264775,1262573,1247496,1236994,1233088,-2202,-15077,-10502,-3906,3292,13074,12957,13037,3848,16416,15992,13916,-556,-3342,-3035,-879,102,1210,3280,3965,-1912,-12975,-10473,-6999,-1810,-11765,-7193,-3034,164,30,-274,7,27312,27322,23942,25662,26720,10.41724351,10.43030964,10.55592486,13.08011852,12.87346699,11.26764213,-2.662875005,-2.443157348,-0.711717263,0.964116923,2.640380923,3.210419735,-10.33836122,-8.430704088,-5.667018342,-9.374244294,-5.790323165,-2.456598607
50,2,3,39,37,Ohio,Darke County,51873,51893,51642,51526,51415,20,-251,-116,-111,146,591,575,586,158,724,741,664,-12,-133,-166,-78,0,-1,9,11,17,-141,70,-46,17,-142,79,-35,15,24,-29,2,623,623,623,624,624,11.41642923,11.14686725,11.38516238,13.98560873,14.36491936,12.90059354,-2.569179505,-3.218052109,-1.515431169,-0.019317139,0.174472705,0.213714652,-2.723716618,1.357009926,-0.893715818,-2.743033757,1.53148263,-0.680001166
50,2,3,39,39,Ohio,Defiance County,38279,38262,38170,38128,38315,-17,-92,-42,187,113,400,402,407,98,521,490,457,15,-121,-88,-50,0,29,86,88,-36,-16,-25,149,-36,13,61,237,4,16,-15,0,696,696,695,696,696,10.46682018,10.53762877,10.64845702,13.63303328,12.84437338,11.95662127,-3.166213104,-2.306744607,-1.308164253,0.758844463,2.254318593,2.302369086,-0.418672807,-0.655325172,3.898329474,0.340171656,1.598993421,6.20069856
50,2,3,39,41,Ohio,Delaware County,214135,215166,221282,226526,231636,1031,6116,5244,5110,503,2093,2188,2162,357,1513,1584,1420,146,580,604,742,7,211,603,736,875,5461,3996,3666,882,5672,4599,4402,3,-136,41,-34,1873,1871,1919,1922,1980,9.591062395,9.772045162,9.437709806,6.933242906,7.074460483,6.198680816,2.657819488,2.697584679,3.23902899,0.9668964,2.693118479,3.212837381,25.02474522,17.8469344,16.00307315,25.99164162,20.54005288,19.21591053
50,2,3,39,43,Ohio,Erie County,75619,75481,74886,74514,74035,-138,-595,-372,-479,173,686,656,656,274,1201,1101,993,-101,-515,-445,-337,0,10,41,49,-48,-136,75,-193,-48,-126,116,-144,11,46,-43,2,1999,1999,2000,2000,2000,9.124342442,8.781793842,8.832102539,15.97424967,14.73895582,13.36932595,-6.849907227,-5.957161981,-4.537223408,0.133007907,0.548862115,0.659714976,-1.80890754,1.004016064,-2.598469192,-1.675899632,1.552878179,-1.938754216
